Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,Notes,Workout Notes,RPE
2022-08-19 19:35:00,"Shoulders/Back (D4)",1h 9m,"Reverse Fly (Machine)",2,110.0,12,0,0,,,
2022-08-19 19:35:00,"Shoulders/Back (D4)",1h 9m,"Reverse Fly (Machine)",3,110.0,8,0,0,,,
2022-08-19 19:35:00,"Shoulders/Back (D4)",1h 9m,"Reverse Fly (Machine)",4,110.0,12,0,0,,,
2022-08-19 19:35:00,"Shoulders/Back (D4)",1h 9m,"Seated Leg Raise",1,25.0,12,0,0,"",,
2022-08-19 19:35:00,"Shoulders/Back (D4)",1h 9m,"Seated Leg Raise",2,25.0,10,0,0,,,
2022-08-19 19:35:00,"Shoulders/Back (D4)",1h 9m,"Seated Leg Raise",3,25.0,7,0,0,,,
2022-08-19 19:35:00,"Shoulders/Back (D4)",1h 9m,"Lateral Raise (One-Arm)",1,24.0,10,0,0,"",,
2022-08-19 19:35:00,"Shoulders/Back (D4)",1h 9m,"Lateral Raise (One-Arm)",2,24.0,10,0,0,,,
2022-08-19 19:35:00,"Shoulders/Back (D4)",1h 9m,"Deadlift (Barbell)",1,295.0,3,0,0,"",,
2022-08-19 19:35:00,"Shoulders/Back (D4)",1h 9m,"Deadlift (Barbell)",2,295.0,3,0,0,,,
2022-08-19 19:35:00,"Shoulders/Back (D4)",1h 9m,"Deadlift (Barbell)",3,295.0,3,0,0,,,
2022-08-19 19:35:00,"Shoulders/Back (D4)",1h 9m,"Deadlift (Barbell)",4,295.0,3,0,0,,,
2022-08-19 19:35:00,"Shoulders/Back (D4)",1h 9m,"Deadlift (Barbell)",5,295.0,7,0,0,,,
2022-08-22 18:06:21,"Arm Day (D5)",2h 4m,"Incline Bench Press (Dumbbell)",1,85.0,6,0,0,"","",
2022-08-22 18:06:21,"Arm Day (D5)",2h 4m,"Incline Bench Press (Dumbbell)",2,65.0,10,0,0,,,
2022-08-22 18:06:21,"Arm Day (D5)",2h 4m,"Incline Bench Press (Dumbbell)",3,65.0,10,0,0,,,
2022-08-22 18:06:21,"Arm Day (D5)",2h 4m,"Incline Bench Press (Dumbbell)",4,65.0,10,0,0,,,
2022-08-22 18:06:21,"Arm Day (D5)",2h 4m,"Incline Bench Press (Dumbbell)",5,65.0,12,0,0,,,
2022-08-22 18:06:21,"Arm Day (D5)",2h 4m,"Bench Press - Close Grip (Barbell)",1,145.0,8,0,0,"",,
2022-08-22 18:06:21,"Arm Day (D5)",2h 4m,"Bench Press - Close Grip (Barbell)",2,145.0,8,0,0,,,
2022-08-22 18:06:21,"Arm Day (D5)",2h 4m,"Bench Press - Close Grip (Barbell)",3,145.0,8,0,0,,,
2022-08-22 18:06:21,"Arm Day (D5)",2h 4m,"Bench Press - Close Grip (Barbell)",4,145.0,8,0,0,,,
2022-08-22 18:06:21,"Arm Day (D5)",2h 4m,"Preacher Curl (Machine)",1,60.0,15,0,0,"",,
2022-08-22 18:06:21,"Arm Day (D5)",2h 4m,"Preacher Curl (Machine)",2,60.0,15,0,0,,,
2022-08-22 18:06:21,"Arm Day (D5)",2h 4m,"Bicep Curl (Barbell)",1,85.0,7,0,0,"",,
2022-08-22 18:06:21,"Arm Day (D5)",2h 4m,"Bicep Curl (Barbell)",2,85.0,8,0,0,,,
2022-08-22 18:06:21,"Arm Day (D5)",2h 4m,"Bicep Curl (Barbell)",3,85.0,8,0,0,,,
2022-08-22 18:06:21,"Arm Day (D5)",2h 4m,"Bicep Curl (Barbell)",4,85.0,7,0,0,,,
2022-08-22 18:06:21,"Arm Day (D5)",2h 4m,"Bicep Curl (One-Arm, Cable Cross)",1,23.0,14,0,0,"",,
2022-08-22 18:06:21,"Arm Day (D5)",2h 4m,"Bicep Curl (One-Arm, Cable Cross)",2,23.0,12,0,0,,,
2022-08-22 18:06:21,"Arm Day (D5)",2h 4m,"Bicep Curl (One-Arm, Cable Cross)",3,23.0,11,0,0,,,
2022-08-22 18:06:21,"Arm Day (D5)",2h 4m,"Katana Extension (Cable Cross, One-Arm)",1,23.0,13,0,0,"",,
2022-08-22 18:06:21,"Arm Day (D5)",2h 4m,"Katana Extension (Cable Cross, One-Arm)",2,23.0,9,0,0,,,
2022-08-22 18:06:21,"Arm Day (D5)",2h 4m,"Katana Extension (Cable Cross, One-Arm)",3,17.5,5,0,0,,,
2022-08-22 18:06:21,"Arm Day (D5)",2h 4m,"Triceps Pushdown (Cable - Straight Bar)",1,55.0,14,0,0,"",,
2022-08-22 18:06:21,"Arm Day (D5)",2h 4m,"Triceps Pushdown (Cable - Straight Bar)",2,55.0,15,0,0,,,
2022-08-22 18:06:21,"Arm Day (D5)",2h 4m,"Triceps Pushdown (Cable - Straight Bar)",3,55.0,12,0,0,,,
2022-08-22 18:06:21,"Arm Day (D5)",2h 4m,"Triceps Pushdown (Cable - Straight Bar)",4,55.0,13,0,0,,,
2022-08-22 18:06:21,"Arm Day (D5)",2h 4m,"Seated Palms Up Wrist Curl (Dumbbell)",1,20.0,20,0,0,"",,
2022-08-22 18:06:21,"Arm Day (D5)",2h 4m,"Seated Palms Up Wrist Curl (Dumbbell)",2,20.0,18,0,0,,,
2022-08-22 18:06:21,"Arm Day (D5)",2h 4m,"Seated Palms Up Wrist Curl (Dumbbell)",3,20.0,12,0,0,,,
2022-08-22 18:06:21,"Arm Day (D5)",2h 4m,"Reverse Fly (Machine)",1,110.0,19,0,0,"",,
2022-08-22 18:06:21,"Arm Day (D5)",2h 4m,"Reverse Fly (Machine)",2,110.0,18,0,0,,,
2022-08-22 18:06:21,"Arm Day (D5)",2h 4m,"Reverse Fly (Machine)",3,110.0,14,0,0,,,
2022-08-22 18:06:21,"Arm Day (D5)",2h 4m,"Reverse Fly (Machine)",4,110.0,12,0,0,,,
2022-08-22 18:06:21,"Arm Day (D5)",2h 4m,"Lateral Raise (Dumbbell)",1,12.5,28,0,0,"",,
2022-08-22 18:06:21,"Arm Day (D5)",2h 4m,"Lateral Raise (Dumbbell)",2,12.5,25,0,0,,,
2022-08-22 18:06:21,"Arm Day (D5)",2h 4m,"Lateral Raise (Dumbbell)",3,12.5,22,0,0,,,
2022-08-22 18:06:21,"Arm Day (D5)",2h 4m,"Lateral Raise (Dumbbell)",4,12.5,25,0,0,,,
2022-08-22 18:06:21,"Arm Day (D5)",2h 4m,"Squat (Barbell)",1,280.0,2,0,0,"",,
2022-08-22 18:06:21,"Arm Day (D5)",2h 4m,"Squat (Barbell)",2,225.0,5,0,0,,,
2022-08-22 18:06:21,"Arm Day (D5)",2h 4m,"Squat (Barbell)",3,225.0,5,0,0,,,
2022-08-22 18:06:21,"Arm Day (D5)",2h 4m,"Squat (Barbell)",4,225.0,5,0,0,,,
2022-08-22 18:06:21,"Arm Day (D5)",2h 4m,"Squat (Barbell)",5,225.0,5,0,0,,,
2022-08-22 18:06:21,"Arm Day (D5)",2h 4m,"Squat (Barbell)",6,225.0,10,0,0,,,
2022-08-22 18:06:21,"Arm Day (D5)",2h 4m,"Dumbbell Crunch",1,50.0,15,0,0,"",,
2022-08-22 18:06:21,"Arm Day (D5)",2h 4m,"Dumbbell Crunch",2,50.0,14,0,0,,,
2022-08-22 18:06:21,"Arm Day (D5)",2h 4m,"Dumbbell Crunch",3,50.0,10,0,0,,,
2022-08-23 07:19:16,"Shoulders/Back (D2)",55m,"Seated Overhead Press (Dumbbell)",1,50.0,11,0,0,"","",
2022-08-23 07:19:16,"Shoulders/Back (D2)",55m,"Seated Overhead Press (Dumbbell)",2,50.0,8,0,0,,,
2022-08-23 07:19:16,"Shoulders/Back (D2)",55m,"Seated Overhead Press (Dumbbell)",3,50.0,8,0,0,,,
2022-08-23 07:19:16,"Shoulders/Back (D2)",55m,"Hammer-Grip Pull Up",1,45.0,9,0,0,"",,
2022-08-23 07:19:16,"Shoulders/Back (D2)",55m,"Hammer-Grip Pull Up",2,45.0,9,0,0,,,
2022-08-23 07:19:16,"Shoulders/Back (D2)",55m,"Hammer-Grip Pull Up",3,45.0,9,0,0,,,
2022-08-23 07:19:16,"Shoulders/Back (D2)",55m,"Lat Pulldown (Cable)",1,175.0,8,0,0,"",,
2022-08-23 07:19:16,"Shoulders/Back (D2)",55m,"Lat Pulldown (Cable)",2,160.0,11,0,0,,,
2022-08-23 07:19:16,"Shoulders/Back (D2)",55m,"Lat Pulldown (Cable)",3,160.0,10,0,0,,,
2022-08-23 07:19:16,"Shoulders/Back (D2)",55m,"Seated Row (Machine, One-Arm)",1,115.0,12,0,0,"",,
2022-08-23 07:19:16,"Shoulders/Back (D2)",55m,"Seated Row (Machine, One-Arm)",2,115.0,11,0,0,,,
2022-08-23 07:19:16,"Shoulders/Back (D2)",55m,"Seated Row (Machine, One-Arm)",3,115.0,10,0,0,,,
2022-08-23 07:19:16,"Shoulders/Back (D2)",55m,"Lateral Raise (Dumbbell)",1,20.0,18,0,0,"",,
2022-08-23 07:19:16,"Shoulders/Back (D2)",55m,"Lateral Raise (Dumbbell)",2,20.0,15,0,0,,,
2022-08-23 07:19:16,"Shoulders/Back (D2)",55m,"Lateral Raise (Dumbbell)",3,20.0,15,0,0,,,
2022-08-23 07:19:16,"Shoulders/Back (D2)",55m,"Lateral Raise (Dumbbell)",4,20.0,15,0,0,,,
2022-08-23 21:08:59,"Chest/Arms (D1)",54m,"Bench Press (Barbell)",1,165.0,9,0,0,"","",
2022-08-23 21:08:59,"Chest/Arms (D1)",54m,"Bench Press (Barbell)",2,165.0,9,0,0,,,
2022-08-23 21:08:59,"Chest/Arms (D1)",54m,"Bench Press (Barbell)",3,165.0,9,0,0,,,
2022-08-23 21:08:59,"Chest/Arms (D1)",54m,"Bench Press (Barbell)",4,165.0,10,0,0,,,
2022-08-23 21:08:59,"Chest/Arms (D1)",54m,"Chin Up",1,47.5,11,0,0,"",,
2022-08-23 21:08:59,"Chest/Arms (D1)",54m,"Chin Up",2,47.5,11,0,0,,,
2022-08-23 21:08:59,"Chest/Arms (D1)",54m,"Chin Up",3,47.5,8,0,0,,,
2022-08-23 21:08:59,"Chest/Arms (D1)",54m,"Chin Up",4,47.5,13,0,0,,,
2022-08-23 21:08:59,"Chest/Arms (D1)",54m,"Concentration Curl (Dumbbell)",1,30.0,10,0,0,"",,
2022-08-23 21:08:59,"Chest/Arms (D1)",54m,"Concentration Curl (Dumbbell)",2,30.0,10,0,0,,,
2022-08-23 21:08:59,"Chest/Arms (D1)",54m,"Concentration Curl (Dumbbell)",3,30.0,8,0,0,,,
2022-08-23 21:08:59,"Chest/Arms (D1)",54m,"Concentration Curl (Dumbbell)",4,30.0,8,0,0,,,
2022-08-23 21:08:59,"Chest/Arms (D1)",54m,"Triceps Dip",1,35.0,12,0,0,"",,
2022-08-23 21:08:59,"Chest/Arms (D1)",54m,"Triceps Dip",2,35.0,10,0,0,,,
2022-08-23 21:08:59,"Chest/Arms (D1)",54m,"Triceps Dip",3,35.0,11,0,0,,,
2022-08-23 21:08:59,"Chest/Arms (D1)",54m,"Incline Dumbbell Curl Reverse 21s",1,25.0,15,0,0,"",,
2022-08-23 21:08:59,"Chest/Arms (D1)",54m,"Incline Dumbbell Curl Reverse 21s",2,20.0,16,0,0,,,
2022-08-23 21:08:59,"Chest/Arms (D1)",54m,"Triceps Extension (Cable, Hoist, One-Arm)",1,30.0,20,0,0,"",,
2022-08-23 21:08:59,"Chest/Arms (D1)",54m,"Triceps Extension (Cable, Hoist, One-Arm)",2,30.0,20,0,0,,,
2022-08-23 21:08:59,"Chest/Arms (D1)",54m,"Reverse Fly (Machine)",1,110.0,20,0,0,"",,
2022-08-23 21:08:59,"Chest/Arms (D1)",54m,"Reverse Fly (Machine)",2,110.0,20,0,0,,,
2022-08-23 21:08:59,"Chest/Arms (D1)",54m,"Deadlift (Barbell)",1,275.0,5,0,0,"",,
2022-08-23 21:08:59,"Chest/Arms (D1)",54m,"Deadlift (Barbell)",2,275.0,5,0,0,,,
2022-08-23 21:08:59,"Chest/Arms (D1)",54m,"Deadlift (Barbell)",3,275.0,5,0,0,,,
2022-08-23 21:08:59,"Chest/Arms (D1)",54m,"Deadlift (Barbell)",4,275.0,5,0,0,,,
2022-08-23 21:08:59,"Chest/Arms (D1)",54m,"Deadlift (Barbell)",5,275.0,9,0,0,,,
2022-08-24 19:07:25,"Arms/Legs (D3)",1h 45m,"Incline Bench Press (Barbell)",1,145.0,11,0,0,"","",
2022-08-24 19:07:25,"Arms/Legs (D3)",1h 45m,"Incline Bench Press (Barbell)",2,145.0,11,0,0,,,
2022-08-24 19:07:25,"Arms/Legs (D3)",1h 45m,"Incline Bench Press (Barbell)",3,145.0,11,0,0,,,
2022-08-24 19:07:25,"Arms/Legs (D3)",1h 45m,"Incline Bench Press (Barbell)",4,145.0,12,0,0,,,
2022-08-24 19:07:25,"Arms/Legs (D3)",1h 45m,"Incline Bench Press (Barbell)",5,145.0,1,0,0,,,
2022-08-24 19:07:25,"Arms/Legs (D3)",1h 45m,"Block Pull",1,255.0,11,0,0,"",,
2022-08-24 19:07:25,"Arms/Legs (D3)",1h 45m,"Block Pull",2,255.0,11,0,0,,,
2022-08-24 19:07:25,"Arms/Legs (D3)",1h 45m,"Block Pull",3,255.0,11,0,0,,,
2022-08-24 19:07:25,"Arms/Legs (D3)",1h 45m,"Block Pull",4,255.0,13,0,0,,,
2022-08-24 19:07:25,"Arms/Legs (D3)",1h 45m,"Bench Press - Close Grip (Barbell)",1,145.0,10,0,0,"",,
2022-08-24 19:07:25,"Arms/Legs (D3)",1h 45m,"Bench Press - Close Grip (Barbell)",2,145.0,10,0,0,,,
2022-08-24 19:07:25,"Arms/Legs (D3)",1h 45m,"Bench Press - Close Grip (Barbell)",3,145.0,8,0,0,,,
2022-08-24 19:07:25,"Arms/Legs (D3)",1h 45m,"Bench Press - Close Grip (Barbell)",4,145.0,8,0,0,,,
2022-08-24 19:07:25,"Arms/Legs (D3)",1h 45m,"Push-Up (Medicine Ball)",1,0,10,0,0,"",,
2022-08-24 19:07:25,"Arms/Legs (D3)",1h 45m,"Hammer Curl (One-Arm)",1,42.5,15,0,0,"",,
2022-08-24 19:07:25,"Arms/Legs (D3)",1h 45m,"Hammer Curl (One-Arm)",2,42.5,12,0,0,,,
2022-08-24 19:07:25,"Arms/Legs (D3)",1h 45m,"Hammer Curl (One-Arm)",3,42.5,12,0,0,,,
2022-08-24 19:07:25,"Arms/Legs (D3)",1h 45m,"Negative Concentration Curls ",1,37.49999999999999,8,0,0,"",,
2022-08-24 19:07:25,"Arms/Legs (D3)",1h 45m,"Negative Concentration Curls ",2,37.49999999999999,8,0,0,,,
2022-08-24 19:07:25,"Arms/Legs (D3)",1h 45m,"Leg Press",1,435.0,11,0,0,"",,
2022-08-24 19:07:25,"Arms/Legs (D3)",1h 45m,"Leg Press",2,435.0,11,0,0,,,
2022-08-24 19:07:25,"Arms/Legs (D3)",1h 45m,"Leg Press",3,435.0,11,0,0,,,
2022-08-24 19:07:25,"Arms/Legs (D3)",1h 45m,"Leg Press",4,435.0,13,0,0,,,
2022-08-24 19:07:25,"Arms/Legs (D3)",1h 45m,"Reverse Fly (Machine)",1,110.0,20,0,0,"",,
2022-08-24 19:07:25,"Arms/Legs (D3)",1h 45m,"Reverse Fly (Machine)",2,110.0,22,0,0,,,
2022-08-24 19:07:25,"Arms/Legs (D3)",1h 45m,"Reverse Fly (Machine)",3,110.0,25,0,0,,,
2022-08-24 19:07:25,"Arms/Legs (D3)",1h 45m,"Incline Triceps Extension (Dumbbell, Skullcrusher, CBUM Style)",1,35.0,10,0,0,"",,
2022-08-24 19:07:25,"Arms/Legs (D3)",1h 45m,"Incline Triceps Extension (Dumbbell, Skullcrusher, CBUM Style)",2,35.0,10,0,0,,,
2022-08-24 19:07:25,"Arms/Legs (D3)",1h 45m,"Farmer Walk",1,120.0,5,0,0,"",,
2022-08-24 19:07:25,"Arms/Legs (D3)",1h 45m,"Farmer Walk",2,120.0,5,0,0,,,
2022-08-24 19:07:25,"Arms/Legs (D3)",1h 45m,"Farmer Walk",3,120.0,4,0,0,,,
2022-08-24 19:07:25,"Arms/Legs (D3)",1h 45m,"Dumbbell Crunch",1,55.0,10,0,0,"",,
2022-08-24 19:07:25,"Arms/Legs (D3)",1h 45m,"Dumbbell Crunch",2,55.0,10,0,0,,,
2022-08-24 19:07:25,"Arms/Legs (D3)",1h 45m,"Dumbbell Crunch",3,55.0,8,0,0,,,
2022-08-30 11:58:29,"Shoulders/Back (D4)",14m,"Overhead Press (Barbell)",1,105.0,9,0,0,"","",
2022-08-30 11:58:29,"Shoulders/Back (D4)",14m,"Overhead Press (Barbell)",2,105.0,9,0,0,,,
2022-08-30 11:58:29,"Shoulders/Back (D4)",14m,"Overhead Press (Barbell)",3,105.0,9,0,0,,,
2022-08-30 11:58:29,"Shoulders/Back (D4)",14m,"Overhead Press (Barbell)",4,105.0,9,0,0,,,
2022-08-30 12:13:07,"Arm Day (D5)",48m,"Incline Bench Press (Dumbbell)",1,65.0,10,0,0,"","",
2022-08-30 12:13:07,"Arm Day (D5)",48m,"Incline Bench Press (Dumbbell)",2,65.0,11,0,0,,,
2022-08-30 12:13:07,"Arm Day (D5)",48m,"Incline Bench Press (Dumbbell)",3,65.0,8,0,0,,,
2022-08-30 12:13:07,"Arm Day (D5)",48m,"Incline Bench Press (Dumbbell)",4,65.0,11,0,0,,,
2022-08-30 12:13:07,"Arm Day (D5)",48m,"Incline Triceps Extension (Dumbbell, Skullcrusher, CBUM Style)",1,35.0,10,0,0,"",,
2022-08-30 12:13:07,"Arm Day (D5)",48m,"Incline Triceps Extension (Dumbbell, Skullcrusher, CBUM Style)",2,35.0,12,0,0,,,
2022-08-30 12:13:07,"Arm Day (D5)",48m,"Incline Triceps Extension (Dumbbell, Skullcrusher, CBUM Style)",3,35.0,12,0,0,,,
2022-08-30 12:13:07,"Arm Day (D5)",48m,"Incline Triceps Extension (Dumbbell, Skullcrusher, CBUM Style)",4,35.0,12,0,0,,,
2022-08-30 12:13:07,"Arm Day (D5)",48m,"Bicep Curl (Barbell)",1,95.0,5,0,0,"",,
2022-08-30 12:13:07,"Arm Day (D5)",48m,"Bicep Curl (Barbell)",2,95.0,5,0,0,,,
2022-08-30 12:13:07,"Arm Day (D5)",48m,"Bicep Curl (Barbell)",3,95.0,5,0,0,,,
2022-08-30 12:13:07,"Arm Day (D5)",48m,"Bicep Curl (Barbell)",4,95.0,5,0,0,,,
2022-08-30 12:13:07,"Arm Day (D5)",48m,"Bicep Curl (Alternating Dumbbell)",1,35.0,12,0,0,"",,
2022-08-30 12:13:07,"Arm Day (D5)",48m,"Bicep Curl (Alternating Dumbbell)",2,35.0,12,0,0,,,
2022-08-30 12:13:07,"Arm Day (D5)",48m,"Bicep Curl (Alternating Dumbbell)",3,35.0,10,0,0,,,
2022-08-30 12:13:07,"Arm Day (D5)",48m,"Lateral Raise (Dumbbell)",1,9.0,25,0,0,"",,
2022-08-30 12:13:07,"Arm Day (D5)",48m,"Lateral Raise (Dumbbell)",2,15.0,15,0,0,,,
2022-08-30 12:13:07,"Arm Day (D5)",48m,"Lateral Raise (Dumbbell)",3,15.0,15,0,0,,,
2022-08-30 12:13:07,"Arm Day (D5)",48m,"Lateral Raise (Dumbbell)",4,15.0,15,0,0,,,
2022-08-31 22:46:52,"Evening Workout",2h 25m,"Incline Bench Press (Barbell)",1,147.5,10,0,0,"","",
2022-08-31 22:46:52,"Evening Workout",2h 25m,"Incline Bench Press (Barbell)",2,147.5,10,0,0,,,
2022-08-31 22:46:52,"Evening Workout",2h 25m,"Incline Bench Press (Barbell)",3,147.5,10,0,0,,,
2022-08-31 22:46:52,"Evening Workout",2h 25m,"Incline Bench Press (Barbell)",4,147.5,14,0,0,,,
2022-08-31 22:46:52,"Evening Workout",2h 25m,"Hammer-Grip Pull Up",1,50.0,10,0,0,"",,
2022-08-31 22:46:52,"Evening Workout",2h 25m,"Hammer-Grip Pull Up",2,50.0,10,0,0,,,
2022-08-31 22:46:52,"Evening Workout",2h 25m,"Hammer-Grip Pull Up",3,50.0,10,0,0,,,
2022-08-31 22:46:52,"Evening Workout",2h 25m,"Hammer-Grip Pull Up",4,50.0,12,0,0,,,
2022-08-31 22:46:52,"Evening Workout",2h 25m,"Seated Overhead Press (Dumbbell)",1,50.0,10,0,0,"",,
2022-08-31 22:46:52,"Evening Workout",2h 25m,"Seated Overhead Press (Dumbbell)",2,50.0,10,0,0,,,
2022-08-31 22:46:52,"Evening Workout",2h 25m,"Seated Overhead Press (Dumbbell)",3,50.0,10,0,0,,,
2022-08-31 22:46:52,"Evening Workout",2h 25m,"Seated Overhead Press (Dumbbell)",4,50.0,14,0,0,,,
2022-08-31 22:46:52,"Evening Workout",2h 25m,"Deadlift (Barbell)",1,295.0,4,0,0,"",,
2022-08-31 22:46:52,"Evening Workout",2h 25m,"Deadlift (Barbell)",2,295.0,4,0,0,,,
2022-08-31 22:46:52,"Evening Workout",2h 25m,"Deadlift (Barbell)",3,295.0,4,0,0,,,
2022-08-31 22:46:52,"Evening Workout",2h 25m,"Deadlift (Barbell)",4,295.0,4,0,0,,,
2022-08-31 22:46:52,"Evening Workout",2h 25m,"Deadlift (Barbell)",5,295.0,8,0,0,,,
2022-08-31 22:46:52,"Evening Workout",2h 25m,"Concentration Curl (Dumbbell)",1,30.0,10,0,0,"",,
2022-08-31 22:46:52,"Evening Workout",2h 25m,"Concentration Curl (Dumbbell)",2,30.0,10,0,0,,,
2022-08-31 22:46:52,"Evening Workout",2h 25m,"Concentration Curl (Dumbbell)",3,30.0,10,0,0,,,
2022-08-31 22:46:52,"Evening Workout",2h 25m,"Concentration Curl (Dumbbell)",4,30.0,10,0,0,,,
2022-08-31 22:46:52,"Evening Workout",2h 25m,"Triceps Dip",1,25.0,13,0,0,"",,
2022-08-31 22:46:52,"Evening Workout",2h 25m,"Triceps Dip",2,25.0,14,0,0,,,
2022-08-31 22:46:52,"Evening Workout",2h 25m,"Triceps Dip",3,25.0,15,0,0,,,
2022-08-31 22:46:52,"Evening Workout",2h 25m,"Reverse Fly (Machine)",1,90.0,18,0,0,"",,
2022-08-31 22:46:52,"Evening Workout",2h 25m,"Reverse Fly (Machine)",2,100.0,18,0,0,,,
2022-08-31 22:46:52,"Evening Workout",2h 25m,"Reverse Fly (Machine)",3,100.0,12,0,0,,,
2022-08-31 22:46:52,"Evening Workout",2h 25m,"Reverse Fly (Machine)",4,100.0,12,0,0,,,
2022-08-31 22:46:52,"Evening Workout",2h 25m,"Lateral Raise (Dumbbell)",1,15.0,20,0,0,"",,
2022-08-31 22:46:52,"Evening Workout",2h 25m,"Lateral Raise (Dumbbell)",2,15.0,24,0,0,,,
2022-08-31 22:46:52,"Evening Workout",2h 25m,"Lateral Raise (Dumbbell)",3,15.0,6,0,0,,,
2022-08-31 22:46:52,"Evening Workout",2h 25m,"Bicep Curl 21s",1,50.0,20,0,0,"",,
2022-08-31 22:46:52,"Evening Workout",2h 25m,"Bicep Curl 21s",2,60.0,20,0,0,,,
2022-08-31 22:46:52,"Evening Workout",2h 25m,"Triceps Extension (One-Arm, Gym Cable)",1,16.5,20,0,0,"",,
2022-08-31 22:46:52,"Evening Workout",2h 25m,"Triceps Extension (One-Arm, Gym Cable)",2,16.5,19,0,0,,,
2022-09-01 20:31:39,"Evening Workout",1h 32m,"Overhead Press (Barbell)",1,102.5,8,0,0,"","",
2022-09-01 20:31:39,"Evening Workout",1h 32m,"Overhead Press (Barbell)",2,102.5,8,0,0,,,
2022-09-01 20:31:39,"Evening Workout",1h 32m,"Overhead Press (Barbell)",3,102.5,8,0,0,,,
2022-09-01 20:31:39,"Evening Workout",1h 32m,"Overhead Press (Barbell)",4,102.5,11,0,0,,,
2022-09-01 20:31:39,"Evening Workout",1h 32m,"Lat Pulldown (Cable)",1,175.0,12,0,0,"",,
2022-09-01 20:31:39,"Evening Workout",1h 32m,"Lat Pulldown (Cable)",2,175.0,11,0,0,,,
2022-09-01 20:31:39,"Evening Workout",1h 32m,"Lat Pulldown (Cable)",3,175.0,11,0,0,,,
2022-09-01 20:31:39,"Evening Workout",1h 32m,"Lat Pulldown (Cable)",4,175.0,10,0,0,,,
2022-09-01 20:31:39,"Evening Workout",1h 32m,"Squat (Barbell)",1,240.0,4,0,0,"",,
2022-09-01 20:31:39,"Evening Workout",1h 32m,"Squat (Barbell)",2,240.0,4,0,0,,,
2022-09-01 20:31:39,"Evening Workout",1h 32m,"Squat (Barbell)",3,240.0,4,0,0,,,
2022-09-01 20:31:39,"Evening Workout",1h 32m,"Squat (Barbell)",4,240.0,4,0,0,,,
2022-09-01 20:31:39,"Evening Workout",1h 32m,"Squat (Barbell)",5,240.0,8,0,0,,,
2022-09-01 20:31:39,"Evening Workout",1h 32m,"Incline Bench Press (Dumbbell)",1,65.0,10,0,0,"",,
2022-09-01 20:31:39,"Evening Workout",1h 32m,"Incline Bench Press (Dumbbell)",2,65.0,10,0,0,,,
2022-09-01 20:31:39,"Evening Workout",1h 32m,"Incline Bench Press (Dumbbell)",3,65.0,10,0,0,,,
2022-09-01 20:31:39,"Evening Workout",1h 32m,"Incline Bench Press (Dumbbell)",4,65.0,12,0,0,,,
2022-09-01 20:31:39,"Evening Workout",1h 32m,"Scott Curl (Barbell)",1,40.0,15,0,0,"",,
2022-09-01 20:31:39,"Evening Workout",1h 32m,"Scott Curl (Barbell)",2,45.0,14,0,0,,,
2022-09-01 20:31:39,"Evening Workout",1h 32m,"Scott Curl (Barbell)",3,45.0,12,0,0,,,
2022-09-01 20:31:39,"Evening Workout",1h 32m,"Scott Curl (Barbell)",4,45.0,12,0,0,,,
2022-09-01 20:31:39,"Evening Workout",1h 32m,"Incline Curl (Dumbbell)",1,20.0,15,0,0,"",,
2022-09-01 20:31:39,"Evening Workout",1h 32m,"Incline Curl (Dumbbell)",2,15.0,5,0,0,,,
2022-09-01 20:31:39,"Evening Workout",1h 32m,"Incline Curl (Dumbbell)",3,20.0,10,0,0,,,
2022-09-01 20:31:39,"Evening Workout",1h 32m,"Incline Curl (Dumbbell)",4,15.0,5,0,0,,,
2022-09-01 20:31:39,"Evening Workout",1h 32m,"Incline Curl (Dumbbell)",5,15.0,5,0,0,,,
2022-09-01 20:31:39,"Evening Workout",1h 32m,"Incline Triceps Extension (Dumbbell, Skullcrusher, CBUM Style)",1,37.49999999999999,10,0,0,"",,
2022-09-01 20:31:39,"Evening Workout",1h 32m,"Incline Triceps Extension (Dumbbell, Skullcrusher, CBUM Style)",2,37.49999999999999,10,0,0,,,
2022-09-01 20:31:39,"Evening Workout",1h 32m,"Incline Triceps Extension (Dumbbell, Skullcrusher, CBUM Style)",3,37.49999999999999,10,0,0,,,
2022-09-01 20:31:39,"Evening Workout",1h 32m,"Incline Triceps Extension (Dumbbell, Skullcrusher, CBUM Style)",4,37.49999999999999,9,0,0,,,
2022-09-01 20:31:39,"Evening Workout",1h 32m,"Tricep Side Extension (One-Arm, Cable Face Level, CBUM-style)",1,30.0,9,0,0,"",,
2022-09-01 20:31:39,"Evening Workout",1h 32m,"Tricep Side Extension (One-Arm, Cable Face Level, CBUM-style)",2,30.0,8,0,0,,,
2022-09-03 22:34:37,"Arm Day (D5)",1h 23m,"Bench Press (Barbell)",1,170.0,8,0,0,"","Did abs",
2022-09-03 22:34:37,"Arm Day (D5)",1h 23m,"Bench Press (Barbell)",2,170.0,8,0,0,,,
2022-09-03 22:34:37,"Arm Day (D5)",1h 23m,"Bench Press (Barbell)",3,170.0,8,0,0,,,
2022-09-03 22:34:37,"Arm Day (D5)",1h 23m,"Bench Press (Barbell)",4,170.0,10,0,0,,,
2022-09-03 22:34:37,"Arm Day (D5)",1h 23m,"Bicep Curl (One-Arm, Cable Cross)",1,20.0,15,0,0,"",,
